vehiculo,timestamp,latitud,longitud,temperatura,evento
V0374,2025-11-01 06:42:52,10.504619,-77.221253,10.58,TEMP_CRITICA
V0374,2025-11-01 06:53:43,-5.070408,-66.383769,5.76,OK
V0374,2025-11-01 07:14:08,9.504489,-73.921425,3.91,OK
V0380,2025-11-01 07:24:29,12.227798,-71.512469,5.6,OK
V0374,2025-11-01 07:32:32,-0.116124,-70.016185,9.98,OK
V0065,2025-11-01 07:58:50,7.447849,-76.587325,12.61,TEMP_CRITICA
V0496,2025-11-01 08:06:00,7.521594,-75.865741,4.87,OK
V0374,2025-11-01 08:12:20,-4.035225,-74.730981,2.61,OK
V0397,2025-11-01 08:25:03,5.373494,-74.605726,5.33,OK
V0496,2025-11-01 08:48:22,-0.745068,-70.825262,9.34,OK
V0380,2025-11-01 08:54:12,0.79862,-71.536997,8.28,OK
V0450,2025-11-01 09:01:31,4.181636,-73.866367,7.56,OK
V0495,2025-11-01 09:01:56,-0.22846,-66.909496,2.51,OK
V0495,2025-11-01 09:11:08,12.234815,-75.08168,9.29,OK
V0058,2025-11-01 09:13:57,2.311456,-68.998299,11.96,TEMP_CRITICA
V0397,2025-11-01 09:27:47,3.966266,-69.04482,4.65,OK
V0374,2025-11-01 09:40:35,4.557224,-70.969514,-0.87,OK
V0397,2025-11-01 09:42:07,-5.406514,-73.354134,12.73,TEMP_CRITICA
V0397,2025-11-01 09:47:23,10.839583,-77.396508,12.63,TEMP_CRITICA
V0496,2025-11-01 09:50:04,9.384528,-73.37663,5.25,OK
V0397,2025-11-01 09:56:42,2.290331,-70.925575,7.97,OK
V0380,2025-11-01 10:01:49,-2.180532,-74.797183,5.11,OK
V0496,2025-11-01 10:17:28,-4.443187,-66.649424,3.9,OK
V0496,2025-11-01 10:30:35,1.139581,-68.066635,9.99,OK
V0496,2025-11-01 10:36:17,10.376935,-73.39411,12.17,TEMP_CRITICA
V0495,2025-11-01 10:41:02,1.348196,-67.325556,2.37,OK
V0182,2025-11-01 10:46:19,8.825119,-77.427443,5.97,OK
V0450,2025-11-01 10:59:28,6.525034,-73.189848,10.39,TEMP_CRITICA
V0324,2025-11-01 11:22:52,9.454417,-69.867322,11.07,TEMP_CRITICA
V0027,2025-11-01 11:27:57,7.658035,-68.379152,3.39,OK
V0496,2025-11-01 11:30:36,1.639787,-77.806754,1.48,OK
V0218,2025-11-01 11:37:17,-1.451098,-68.236498,11.42,TEMP_CRITICA
V0397,2025-11-01 11:47:43,-3.839522,-72.699881,7.3,OK
V0496,2025-11-01 11:50:14,2.476047,-69.132109,8.27,OK
V0305,2025-11-01 11:50:16,-5.262145,-73.375178,8.97,OK
V0218,2025-11-01 11:54:00,-3.883941,-70.886607,7.64,OK
V0324,2025-11-01 12:06:43,0.932853,-71.105927,-2.4,OK
V0027,2025-11-01 12:20:41,7.291863,-76.088285,8.58,OK
V0218,2025-11-01 12:26:06,11.092474,-73.259978,7.54,OK
V0466,2025-11-01 12:33:31,7.800627,-73.091714,12.48,TEMP_CRITICA
V0305,2025-11-01 12:48:30,-0.468572,-69.3868,-3.14,OK
V0218,2025-11-01 13:16:15,1.677574,-75.064272,5.32,OK
V0495,2025-11-01 13:17:31,2.816772,-78.054798,4.47,OK
V0495,2025-11-01 13:19:09,1.072777,-73.343547,4.07,OK
V0466,2025-11-01 13:25:53,-2.639928,-70.068553,13.37,TEMP_CRITICA
V0218,2025-11-01 13:27:57,7.023982,-68.762674,4.81,OK
V0218,2025-11-01 13:34:00,4.130467,-70.436899,14.63,TEMP_CRITICA
V0182,2025-11-01 13:40:26,0.064444,-75.795516,8.06,OK
V0027,2025-11-01 13:50:07,-0.47327,-74.11055,3.73,OK
V0324,2025-11-01 13:53:44,1.782953,-66.456781,8.6,OK
V0409,2025-11-01 13:54:58,6.047537,-77.010616,1.51,OK
V0182,2025-11-01 13:59:17,-0.876092,-75.153024,7.44,OK
V0409,2025-11-01 14:00:11,6.686193,-74.541077,4.89,OK
V0218,2025-11-01 14:07:54,-4.152627,-70.790235,-1.06,OK
V0324,2025-11-01 14:14:45,-0.718015,-69.866322,10.37,TEMP_CRITICA
V0409,2025-11-01 14:21:17,1.764706,-72.970687,6.41,OK
V0409,2025-11-01 14:23:59,5.426904,-66.610898,5.09,OK
V0466,2025-11-01 14:28:04,2.556784,-66.013087,11.77,TEMP_CRITICA
V0027,2025-11-01 14:29:36,-2.910734,-76.525328,8.8,OK
V0027,2025-11-01 14:35:48,-0.118936,-72.552941,-2.65,OK
V0466,2025-11-01 14:36:35,7.298558,-66.27878,11.07,TEMP_CRITICA
V0027,2025-11-01 14:43:45,10.740041,-71.219594,8.03,OK
V0466,2025-11-01 14:48:02,3.099471,-78.912657,9.4,OK
V0466,2025-11-01 15:06:28,9.007572,-68.883845,3.92,OK
V0324,2025-11-01 15:10:34,8.777203,-67.923527,16.73,TEMP_CRITICA
V0409,2025-11-01 15:12:14,0.756672,-75.83029,6.16,OK
V0409,2025-11-01 15:18:08,5.047993,-75.106799,11.94,TEMP_CRITICA
V0466,2025-11-01 15:27:34,-3.387397,-72.121238,10.22,TEMP_CRITICA
V0409,2025-11-01 15:30:05,-2.17333,-78.902402,2.93,OK
V0027,2025-11-01 15:31:14,-2.876108,-75.065289,14.11,TEMP_CRITICA
V0199,2025-11-01 15:33:28,9.146274,-66.64782,2.83,OK
V0466,2025-11-01 15:43:25,-1.378984,-69.799904,19.54,TEMP_CRITICA
V0466,2025-11-01 15:44:35,0.020483,-78.700085,11.93,TEMP_CRITICA
V0199,2025-11-01 15:48:18,-0.580172,-67.398386,4.76,OK
V0199,2025-11-01 15:48:20,8.468387,-69.756535,-1.43,OK
V0217,2025-11-01 15:48:30,-3.809755,-78.9384,12.6,TEMP_CRITICA
V0217,2025-11-01 15:50:08,10.836758,-73.383037,4.15,OK
V0409,2025-11-01 15:50:42,-4.21712,-75.041215,9.14,OK
V0409,2025-11-01 15:57:52,7.523226,-67.878364,8.59,OK
V0199,2025-11-01 16:01:32,0.730266,-69.695598,13.03,TEMP_CRITICA
V0466,2025-11-01 16:04:51,-3.696975,-71.675546,4.04,OK
V0409,2025-11-01 16:24:24,-5.383333,-68.178198,7.92,OK
V0466,2025-11-01 16:25:03,6.543192,-77.900065,1.72,OK
V0217,2025-11-01 16:27:37,-0.425745,-77.621115,10.0,OK
V0199,2025-11-01 16:28:05,6.059167,-72.070163,7.44,OK
V0217,2025-11-01 16:31:40,-0.526008,-78.786137,13.6,TEMP_CRITICA
V0409,2025-11-01 16:33:13,-5.222561,-76.536259,6.44,OK
V0223,2025-11-01 16:35:21,9.540001,-66.858409,5.49,OK
V0217,2025-11-01 16:37:52,9.013882,-77.013444,1.9,OK
V0199,2025-11-01 16:40:15,2.793456,-76.060882,13.66,TEMP_CRITICA
V0223,2025-11-01 16:40:46,10.838486,-69.015717,11.26,TEMP_CRITICA
V0199,2025-11-01 17:33:15,-3.86157,-70.422397,9.81,OK
V0217,2025-11-01 17:38:10,7.516672,-75.211276,6.43,OK
V0006,2025-11-01 18:05:32,12.964875,-76.508441,7.84,OK
V0223,2025-11-01 18:07:20,11.525264,-72.318531,6.11,OK
V0199,2025-11-01 18:14:42,-1.592499,-68.169202,5.44,OK
V0223,2025-11-01 18:26:32,8.700577,-78.822026,15.77,TEMP_CRITICA
V0199,2025-11-01 18:29:19,4.819277,-69.903155,3.93,OK
V0223,2025-11-01 19:15:48,7.085299,-70.928173,5.72,OK
V0199,2025-11-01 19:21:51,0.493554,-66.382195,8.55,OK
V0223,2025-11-01 19:56:02,9.271199,-70.827808,8.24,OK
V0006,2025-11-01 20:05:24,3.042744,-69.113463,8.93,OK
V0006,2025-11-01 20:10:25,5.336239,-78.590447,12.53,TEMP_CRITICA
V0223,2025-11-01 20:19:54,6.995125,-73.260235,6.07,OK
V0223,2025-11-01 20:27:49,0.294485,-68.554935,5.07,OK
V0223,2025-11-01 20:29:32,0.40275,-76.985623,11.13,TEMP_CRITICA
V0075,2025-11-01 23:53:10,-4.290263,-67.523326,9.21,OK
V0245,2025-11-02 00:03:23,0.246628,-75.380331,6.15,OK
V0036,2025-11-02 00:34:01,-1.887995,-67.356158,14.64,TEMP_CRITICA
V0075,2025-11-02 00:37:57,0.972282,-72.209494,0.04,OK
V0245,2025-11-02 00:38:40,-2.693401,-78.194646,4.92,OK
V0245,2025-11-02 00:54:47,-2.199571,-73.357464,3.63,OK
V0036,2025-11-02 01:04:04,4.006319,-72.258853,13.32,TEMP_CRITICA
V0387,2025-11-02 01:18:01,2.312703,-74.567844,6.79,OK
V0036,2025-11-02 01:25:47,6.981413,-73.764661,2.36,OK
V0036,2025-11-02 01:43:38,-1.234134,-70.98059,9.29,OK
V0075,2025-11-02 01:57:28,0.336116,-71.647986,12.7,TEMP_CRITICA
V0036,2025-11-02 02:15:27,-4.38377,-74.767142,5.74,OK
V0062,2025-11-02 02:19:34,9.312471,-70.013788,11.99,TEMP_CRITICA
V0062,2025-11-02 02:20:16,10.148273,-69.563896,7.57,OK
V0026,2025-11-02 02:35:42,6.363255,-71.725249,12.68,TEMP_CRITICA
V0068,2025-11-02 02:50:02,10.684188,-77.967409,14.06,TEMP_CRITICA
V0068,2025-11-02 02:58:18,0.788282,-68.956462,16.19,TEMP_CRITICA
V0068,2025-11-02 03:33:45,-0.897752,-76.82455,7.65,OK
V0211,2025-11-02 03:42:24,-2.244731,-75.371284,3.05,OK
V0036,2025-11-02 03:55:49,-3.048267,-69.754939,11.09,TEMP_CRITICA
V0062,2025-11-02 03:58:26,-3.332165,-68.002145,13.59,TEMP_CRITICA
V0026,2025-11-02 04:02:57,8.548462,-71.697685,7.54,OK
V0211,2025-11-02 04:05:25,-5.801711,-78.505442,5.5,OK
V0455,2025-11-02 04:33:28,7.451006,-73.181256,14.02,TEMP_CRITICA
V0068,2025-11-02 04:45:13,11.009826,-67.637671,9.33,OK
V0211,2025-11-02 04:53:23,2.841917,-71.514956,9.71,OK
V0211,2025-11-02 04:55:50,4.317956,-70.589112,-0.19,OK
V0062,2025-11-02 05:02:41,1.907423,-73.21177,4.77,OK
V0455,2025-11-02 05:06:12,5.280321,-71.428741,6.34,OK
V0026,2025-11-02 05:08:38,2.25326,-73.406917,12.65,TEMP_CRITICA
V0026,2025-11-02 05:19:14,-2.953357,-67.944388,-0.81,OK
V0062,2025-11-02 05:36:39,-2.259585,-74.816298,10.36,TEMP_CRITICA
V0251,2025-11-02 05:39:33,-1.75942,-76.942057,17.89,TEMP_CRITICA
V0211,2025-11-02 06:06:50,0.442107,-66.053179,5.58,OK
V0403,2025-11-02 06:30:57,-2.298031,-73.000056,2.42,OK
V0068,2025-11-02 06:44:11,-3.847824,-77.443372,7.59,OK
V0403,2025-11-02 06:47:41,-2.621441,-78.995104,6.67,OK
V0165,2025-11-02 06:51:47,0.36314,-70.906225,8.31,OK
V0455,2025-11-02 07:01:33,-4.038626,-78.10592,5.11,OK
V0165,2025-11-02 07:08:13,-1.961602,-68.624393,5.54,OK
V0165,2025-11-02 07:10:40,1.509782,-71.119915,3.03,OK
V0165,2025-11-02 07:14:33,6.574649,-69.252943,9.22,OK
V0251,2025-11-02 07:17:43,-2.546442,-66.476969,7.06,OK
V0403,2025-11-02 07:28:29,5.184032,-69.744421,3.56,OK
V0165,2025-11-02 07:43:18,10.699173,-66.476648,6.94,OK
V0251,2025-11-02 07:55:06,8.727324,-74.366927,14.49,TEMP_CRITICA
V0288,2025-11-02 08:02:26,-1.838436,-67.619623,14.6,TEMP_CRITICA
V0131,2025-11-02 08:11:09,0.244146,-78.554294,16.59,TEMP_CRITICA
V0403,2025-11-02 08:11:48,2.679546,-71.85098,7.86,OK
V0403,2025-11-02 08:19:59,-0.940042,-70.044227,14.63,TEMP_CRITICA
V0131,2025-11-02 08:33:57,3.164177,-78.365681,-0.59,OK
V0288,2025-11-02 08:37:08,7.973507,-71.244009,8.83,OK
V0251,2025-11-02 08:58:03,12.945949,-78.558302,9.33,OK
V0403,2025-11-02 09:38:15,6.004315,-68.741747,12.39,TEMP_CRITICA
V0288,2025-11-02 09:52:14,0.77119,-75.6993,19.55,TEMP_CRITICA
V0288,2025-11-02 10:09:25,7.909597,-72.601733,11.65,TEMP_CRITICA
V0131,2025-11-02 10:36:09,-5.277351,-67.304844,13.12,TEMP_CRITICA
V0131,2025-11-02 10:44:35,4.569531,-73.018093,8.86,OK
V0131,2025-11-02 10:46:30,9.199717,-69.854926,8.32,OK
V0131,2025-11-02 11:00:23,6.678704,-76.843548,5.46,OK
V0288,2025-11-02 11:00:46,6.705344,-72.284221,13.39,TEMP_CRITICA
V0131,2025-11-02 11:15:57,6.054527,-68.055521,1.86,OK
V0288,2025-11-02 11:16:55,7.627149,-67.537422,0.09,OK
V0131,2025-11-02 12:13:29,-1.117017,-70.630452,14.75,TEMP_CRITICA
V0234,2025-11-02 12:50:03,-5.910284,-67.932369,5.48,OK
V0337,2025-11-02 13:08:57,-5.865543,-75.710874,10.51,TEMP_CRITICA
V0337,2025-11-02 13:11:20,12.740811,-73.843663,12.34,TEMP_CRITICA
V0088,2025-11-02 13:13:33,9.867507,-69.152886,5.55,OK
V0337,2025-11-02 14:05:06,0.077713,-69.654326,8.57,OK
V0234,2025-11-02 14:17:56,-0.137798,-70.301778,6.56,OK
V0088,2025-11-02 14:22:01,0.854966,-75.672248,8.65,OK
V0088,2025-11-02 14:48:40,0.536826,-77.503646,1.73,OK
V0234,2025-11-02 15:09:47,5.677663,-73.442167,12.2,TEMP_CRITICA
V0337,2025-11-02 15:15:50,12.342065,-66.016196,-2.62,OK
V0500,2025-11-02 15:18:49,-4.796567,-72.011453,12.27,TEMP_CRITICA
V0337,2025-11-02 15:36:53,-5.681059,-67.646478,4.68,OK
V0391,2025-11-02 16:01:52,9.426872,-72.39742,7.13,OK
V0391,2025-11-02 16:03:37,1.868449,-73.01759,9.9,OK
V0337,2025-11-02 16:03:38,1.876791,-70.848582,11.43,TEMP_CRITICA
V0375,2025-11-02 16:29:51,-4.440846,-72.808901,5.45,OK
V0500,2025-11-02 16:39:02,11.136699,-67.49435,10.22,TEMP_CRITICA
V0375,2025-11-02 16:44:48,12.767798,-69.776185,11.73,TEMP_CRITICA
V0500,2025-11-02 16:48:36,5.39507,-76.747156,8.57,OK
V0391,2025-11-02 17:03:06,2.106695,-66.603952,8.53,OK
V0391,2025-11-02 17:14:34,9.20653,-69.416694,15.38,TEMP_CRITICA
V0391,2025-11-02 17:36:42,8.773243,-67.568088,13.97,TEMP_CRITICA
V0232,2025-11-02 17:57:07,-3.02898,-72.421993,6.9,OK
V0391,2025-11-02 17:59:30,-1.1364,-66.574849,9.07,OK
V0375,2025-11-02 18:04:49,9.110663,-77.639102,7.49,OK
V0391,2025-11-02 18:18:27,6.595813,-72.59698,-0.45,OK
V0391,2025-11-02 18:23:59,6.796833,-72.072472,7.41,OK
V0391,2025-11-02 18:29:17,5.643397,-69.693475,8.97,OK
V0280,2025-11-02 18:33:44,-3.416149,-75.871582,19.78,TEMP_CRITICA
V0232,2025-11-02 18:37:32,0.269558,-75.186641,8.53,OK
V0500,2025-11-02 18:41:06,5.974068,-69.731424,12.78,TEMP_CRITICA
V0391,2025-11-02 18:45:59,-4.607265,-72.708487,11.28,TEMP_CRITICA
V0232,2025-11-02 18:47:20,7.732861,-71.571203,16.74,TEMP_CRITICA
V0500,2025-11-02 18:55:19,4.853029,-71.049247,3.33,OK
V0375,2025-11-02 19:01:37,4.910468,-69.865715,13.4,TEMP_CRITICA
V0375,2025-11-02 19:07:40,1.450591,-73.27962,4.46,OK
V0330,2025-11-02 19:57:33,12.557014,-69.413518,12.43,TEMP_CRITICA
V0280,2025-11-02 20:00:07,-3.425354,-78.564038,14.17,TEMP_CRITICA
V0280,2025-11-02 20:05:33,7.140504,-69.017499,9.67,OK
V0232,2025-11-02 20:31:11,10.838381,-76.325237,12.3,TEMP_CRITICA
V0280,2025-11-02 21:06:54,-5.580361,-78.945676,8.67,OK
V0280,2025-11-02 21:07:04,-2.545443,-68.078449,4.1,OK
V0280,2025-11-02 21:28:26,7.769679,-67.941326,12.36,TEMP_CRITICA
V0330,2025-11-02 22:09:32,6.856027,-68.751541,8.34,OK
V0330,2025-11-02 22:18:46,-5.575397,-70.671214,4.0,OK
V0285,2025-11-02 23:43:09,2.600622,-75.752496,6.14,OK
V0285,2025-11-02 23:54:00,10.915072,-76.473717,6.3,OK
V0285,2025-11-03 00:38:50,12.22106,-70.921368,12.23,TEMP_CRITICA
V0218,2025-11-03 00:56:28,3.717614,-75.529035,14.72,TEMP_CRITICA
V0241,2025-11-03 00:59:13,10.471622,-68.272704,8.48,OK
V0285,2025-11-03 01:04:01,0.514562,-69.632229,2.87,OK
V0218,2025-11-03 01:06:33,1.408654,-73.526042,3.87,OK
V0316,2025-11-03 01:14:17,8.211161,-66.044838,2.54,OK
V0218,2025-11-03 01:33:30,2.883433,-73.161079,6.31,OK
V0368,2025-11-03 01:38:02,7.009154,-71.976313,15.33,TEMP_CRITICA
V0285,2025-11-03 02:33:42,1.138787,-74.281093,6.79,OK
V0384,2025-11-03 02:41:05,-2.789612,-73.007141,6.41,OK
V0285,2025-11-03 02:48:14,3.546567,-76.727295,6.63,OK
V0368,2025-11-03 02:52:31,12.847426,-78.118255,10.28,TEMP_CRITICA
V0081,2025-11-03 02:59:20,-4.061376,-70.95341,0.53,OK
V0384,2025-11-03 03:04:18,6.392148,-73.761377,8.75,OK
V0241,2025-11-03 03:09:55,12.110716,-73.871294,3.71,OK
V0067,2025-11-03 03:18:16,3.108138,-77.932892,14.92,TEMP_CRITICA
V0243,2025-11-03 03:20:25,11.248962,-75.028339,15.98,TEMP_CRITICA
V0241,2025-11-03 03:25:00,-1.759189,-66.399275,8.49,OK
V0490,2025-11-03 03:32:16,-2.574308,-74.773923,6.0,OK
V0368,2025-11-03 03:35:59,-0.405688,-66.610472,3.76,OK
V0316,2025-11-03 03:40:12,12.799896,-73.793304,2.26,OK
V0316,2025-11-03 03:48:45,-2.385366,-77.513886,11.76,TEMP_CRITICA
V0177,2025-11-03 03:54:56,10.304537,-68.865788,12.95,TEMP_CRITICA
V0316,2025-11-03 03:55:59,-0.500784,-70.097179,8.0,OK
V0368,2025-11-03 04:05:14,10.234708,-67.182747,-1.17,OK
V0243,2025-11-03 04:05:36,1.232168,-68.028216,3.22,OK
V0316,2025-11-03 04:06:01,9.446033,-70.327066,7.24,OK
V0352,2025-11-03 04:07:22,3.599395,-71.548536,7.88,OK
V0067,2025-11-03 04:07:25,-4.483238,-72.193699,4.97,OK
V0243,2025-11-03 04:09:18,2.9546,-78.105647,5.32,OK
V0316,2025-11-03 04:19:14,3.129011,-76.393838,8.17,OK
V0081,2025-11-03 04:20:15,-1.363518,-71.490815,4.83,OK
V0490,2025-11-03 04:25:06,1.972423,-77.2272,17.67,TEMP_CRITICA
V0369,2025-11-03 04:27:28,4.059357,-74.25071,6.93,OK
V0368,2025-11-03 04:30:01,12.825454,-75.006878,14.07,TEMP_CRITICA
V0316,2025-11-03 04:30:18,3.099278,-78.089462,5.4,OK
V0081,2025-11-03 04:32:03,-1.996427,-69.575649,19.93,TEMP_CRITICA
V0369,2025-11-03 04:41:33,6.688126,-67.086738,5.46,OK
V0352,2025-11-03 04:45:40,1.860795,-76.549105,13.1,TEMP_CRITICA
V0384,2025-11-03 04:53:37,4.233568,-68.081028,9.04,OK
V0369,2025-11-03 04:56:39,7.807891,-71.879463,10.49,TEMP_CRITICA
V0067,2025-11-03 04:57:18,5.38756,-77.678887,14.63,TEMP_CRITICA
V0079,2025-11-03 04:57:24,8.785013,-73.784562,1.44,OK
V0243,2025-11-03 04:58:42,0.876716,-67.462842,6.75,OK
V0384,2025-11-03 05:00:24,12.916377,-69.812735,5.03,OK
V0079,2025-11-03 05:01:11,-5.852601,-78.118106,9.11,OK
V0490,2025-11-03 05:15:10,5.609364,-68.86166,4.81,OK
V0384,2025-11-03 05:15:41,6.320145,-76.181005,13.12,TEMP_CRITICA
V0177,2025-11-03 05:18:36,12.323369,-70.895329,13.53,TEMP_CRITICA
V0352,2025-11-03 05:26:42,10.687375,-73.590558,10.4,TEMP_CRITICA
V0199,2025-11-03 05:30:29,8.504301,-72.257408,2.98,OK
V0384,2025-11-03 05:40:37,0.225295,-70.804933,9.54,OK
V0067,2025-11-03 05:42:21,-2.092466,-75.259583,7.69,OK
V0079,2025-11-03 05:42:33,9.771281,-68.579827,11.74,TEMP_CRITICA
V0067,2025-11-03 05:43:18,5.919509,-72.124673,1.08,OK
V0384,2025-11-03 05:43:21,-0.61378,-77.125885,7.29,OK
V0308,2025-11-03 05:47:10,2.699966,-78.753642,11.5,TEMP_CRITICA
V0490,2025-11-03 05:58:37,11.409153,-72.198283,11.0,TEMP_CRITICA
V0067,2025-11-03 06:00:19,-1.014955,-66.989829,16.0,TEMP_CRITICA
V0308,2025-11-03 06:01:37,3.187686,-70.810992,8.96,OK
V0490,2025-11-03 06:02:37,-3.280907,-77.741455,-0.15,OK
V0364,2025-11-03 06:04:23,9.126641,-78.086282,16.93,TEMP_CRITICA
V0352,2025-11-03 06:11:33,11.723308,-70.724298,11.54,TEMP_CRITICA
V0268,2025-11-03 06:13:10,3.424984,-69.736669,7.8,OK
V0079,2025-11-03 06:16:58,7.759571,-77.735449,10.46,TEMP_CRITICA
V0308,2025-11-03 06:17:25,-2.047152,-78.042212,10.34,TEMP_CRITICA
V0352,2025-11-03 06:20:04,0.401756,-66.962154,10.53,TEMP_CRITICA
V0369,2025-11-03 06:25:11,9.023539,-78.93658,4.22,OK
V0352,2025-11-03 06:32:00,-5.918486,-74.157355,1.44,OK
V0079,2025-11-03 06:33:00,5.614233,-77.946485,-0.13,OK
V0352,2025-11-03 06:34:19,0.509986,-69.066687,13.66,TEMP_CRITICA
V0199,2025-11-03 06:35:44,-5.160924,-68.742671,10.9,TEMP_CRITICA
V0490,2025-11-03 06:43:54,10.350098,-69.556281,5.18,OK
V0243,2025-11-03 06:45:08,6.856091,-74.267312,7.8,OK
V0490,2025-11-03 06:49:05,2.380541,-66.653706,-1.66,OK
V0243,2025-11-03 06:50:01,8.884589,-69.719708,6.53,OK
V0199,2025-11-03 06:51:05,12.107415,-68.153937,9.05,OK
V0243,2025-11-03 06:56:07,6.189406,-68.33892,17.84,TEMP_CRITICA
V0177,2025-11-03 07:04:24,5.442345,-74.640825,8.66,OK
V0177,2025-11-03 07:04:43,11.898234,-69.49729,7.83,OK
V0268,2025-11-03 07:07:35,11.045435,-75.113917,12.79,TEMP_CRITICA
V0268,2025-11-03 07:17:44,12.631892,-68.699477,7.25,OK
V0199,2025-11-03 07:43:03,5.999971,-71.77844,3.45,OK
V0268,2025-11-03 07:44:25,8.941937,-71.55931,9.29,OK
V0079,2025-11-03 07:45:39,-1.769076,-67.177456,8.43,OK
V0153,2025-11-03 07:56:39,-4.163777,-71.292048,3.13,OK
V0199,2025-11-03 08:31:56,7.154838,-75.466336,13.72,TEMP_CRITICA
V0079,2025-11-03 08:48:55,12.189518,-73.764561,5.61,OK
V0268,2025-11-03 08:49:17,2.196014,-69.724792,12.3,TEMP_CRITICA
V0370,2025-11-03 08:53:25,-1.274152,-69.892781,15.13,TEMP_CRITICA
V0364,2025-11-03 09:01:10,1.676108,-76.850184,8.68,OK
V0364,2025-11-03 09:05:35,1.556167,-67.905271,-0.59,OK
V0370,2025-11-03 09:12:11,12.280084,-76.99525,5.43,OK
V0370,2025-11-03 09:15:27,-3.962585,-72.960335,-2.79,OK
V0364,2025-11-03 09:17:23,9.563012,-78.086367,8.2,OK
V0308,2025-11-03 09:20:58,2.083665,-66.527552,14.33,TEMP_CRITICA
V0268,2025-11-03 09:25:14,0.353963,-67.453704,-3.44,OK
V0199,2025-11-03 09:26:26,5.091751,-72.437147,13.44,TEMP_CRITICA
V0268,2025-11-03 09:39:05,3.514106,-78.737779,14.2,TEMP_CRITICA
V0153,2025-11-03 09:39:35,4.428055,-73.729271,11.1,TEMP_CRITICA
V0133,2025-11-03 09:47:14,10.959196,-67.887151,14.19,TEMP_CRITICA
V0370,2025-11-03 09:52:09,9.533036,-75.982056,4.42,OK
V0200,2025-11-03 09:55:23,2.694848,-67.644441,12.18,TEMP_CRITICA
V0133,2025-11-03 09:59:21,-0.17402,-76.494099,9.88,OK
V0268,2025-11-03 10:07:03,7.819963,-72.358781,17.01,TEMP_CRITICA
V0200,2025-11-03 10:23:58,2.501489,-66.065171,2.37,OK
V0290,2025-11-03 10:32:28,5.117199,-78.549293,14.86,TEMP_CRITICA
V0153,2025-11-03 10:59:24,6.967689,-74.357957,13.83,TEMP_CRITICA
V0133,2025-11-03 10:59:28,4.168302,-72.942992,7.87,OK
V0257,2025-11-03 11:18:49,9.165691,-75.627682,10.16,TEMP_CRITICA
V0133,2025-11-03 11:22:42,7.83336,-67.918652,11.69,TEMP_CRITICA
V0290,2025-11-03 11:39:41,1.762035,-78.599899,9.13,OK
V0257,2025-11-03 11:45:17,9.236267,-66.94155,9.09,OK
V0133,2025-11-03 12:23:43,6.621264,-68.101505,1.18,OK
V0257,2025-11-03 13:17:52,-4.394321,-68.076091,10.27,TEMP_CRITICA
V0236,2025-11-03 14:39:19,1.268828,-77.612554,6.0,OK
V0236,2025-11-03 14:41:43,-0.741877,-78.575693,14.11,TEMP_CRITICA
V0085,2025-11-03 15:38:00,-2.899188,-74.936898,14.89,TEMP_CRITICA
V0170,2025-11-03 16:16:18,4.185198,-73.716103,2.93,OK
V0085,2025-11-03 16:26:49,-2.377927,-77.254289,6.44,OK
V0236,2025-11-03 16:42:26,-2.618482,-67.372487,0.82,OK
V0170,2025-11-03 17:04:35,2.831126,-76.207551,5.49,OK
V0085,2025-11-03 17:08:23,11.27134,-71.430791,12.05,TEMP_CRITICA
V0085,2025-11-03 17:21:44,12.414505,-73.227741,0.61,OK
V0290,2025-11-03 17:23:12,7.229232,-72.036461,4.66,OK
V0290,2025-11-03 17:29:12,-2.312641,-71.147987,7.41,OK
V0085,2025-11-03 17:33:02,3.390046,-66.48323,1.32,OK
V0290,2025-11-03 18:01:16,-3.408461,-74.257867,17.52,TEMP_CRITICA
V0170,2025-11-03 18:10:43,11.116839,-74.083442,10.35,TEMP_CRITICA
V0170,2025-11-03 18:51:37,-1.960646,-66.877539,7.75,OK
V0073,2025-11-03 19:06:48,2.227632,-78.010714,2.51,OK
V0073,2025-11-03 19:07:47,-1.678654,-75.081698,8.82,OK
V0428,2025-11-03 19:18:19,0.214532,-78.360005,9.44,OK
V0085,2025-11-03 19:19:39,9.528485,-66.596601,7.69,OK
V0298,2025-11-03 19:22:36,9.851126,-72.956112,12.05,TEMP_CRITICA
V0156,2025-11-03 19:26:00,0.699158,-78.56757,7.4,OK
V0073,2025-11-03 19:38:15,1.85004,-72.370941,6.97,OK
V0428,2025-11-03 19:48:04,1.640331,-67.383832,1.86,OK
V0073,2025-11-03 20:26:05,8.7987,-76.629153,11.94,TEMP_CRITICA
V0290,2025-11-03 20:29:12,7.007524,-69.273581,3.48,OK
V0156,2025-11-03 20:30:57,6.60342,-78.00244,13.17,TEMP_CRITICA
V0298,2025-11-03 20:59:40,10.26805,-73.243875,4.73,OK
V0298,2025-11-03 21:10:53,8.878552,-78.159437,13.82,TEMP_CRITICA
V0184,2025-11-03 21:17:42,4.049575,-78.115318,8.98,OK
V0290,2025-11-03 21:19:07,-5.691439,-69.276419,7.12,OK
V0298,2025-11-03 21:23:16,-1.786098,-76.908695,-2.28,OK
V0428,2025-11-03 21:26:52,6.268252,-77.338647,6.4,OK
V0428,2025-11-03 21:37:07,-3.681454,-69.406051,15.38,TEMP_CRITICA
V0156,2025-11-03 21:37:37,5.18666,-78.72307,13.84,TEMP_CRITICA
